Start Deterministic Training with seed 42
x_train.shape: (16921, 12, 883, 2) y_train.shape: (16921, 12, 883, 2)
x_val.shape: (5640, 12, 883, 2) y_val.shape: (5640, 12, 883, 2)
x_test.shape: (5640, 12, 883, 2) y_test.shape: (5640, 12, 883, 2)
mean: 309.54117 std: 189.50792
------------ Options -------------
device: cuda:1
k: 50
l: 2
dataset: pems07
data: data/PEMS07
seq_length: 12
steps_per_day: 288
nhid: 128
in_dim: 2
num_nodes: 883
batch_size: 16
dropout: 0.1
epochs: 200
print_every: 50
seed: 42
save: ./study/experiment/pems07/06_26_23_30/
expid: 1
load_path: None
patience: 25
lr_mul: 1
n_warmup_steps: 4000
lr: 0.001
clip: None
gcn_depth: 1
propalpha: 0.05
alpha: 3.0
log: ./study/logs/pems07/06_26_23_30.log
-------------- End ----------------
Train the model with 3259464 parameters
start training...
Epoch: 001, Train Loss: 43.3022, Valid Loss: 25.7129, Valid RMSE: 38.0626,Valid MAE: 25.7129,Training Time: 405.7231/epoch
Epoch: 002, Train Loss: 27.3149, Valid Loss: 24.9766, Valid RMSE: 36.8163,Valid MAE: 24.9766,Training Time: 405.5609/epoch
Epoch: 003, Train Loss: 25.9800, Valid Loss: 23.0795, Valid RMSE: 35.0443,Valid MAE: 23.0795,Training Time: 406.4334/epoch
Epoch: 004, Train Loss: 26.5607, Valid Loss: 29.4161, Valid RMSE: 42.0945,Valid MAE: 29.4161,Training Time: 406.5610/epoch
Epoch: 005, Train Loss: 25.6835, Valid Loss: 22.5242, Valid RMSE: 34.1156,Valid MAE: 22.5242,Training Time: 406.5792/epoch
Epoch: 006, Train Loss: 22.4997, Valid Loss: 21.3950, Valid RMSE: 33.1721,Valid MAE: 21.3950,Training Time: 406.4316/epoch
Epoch: 007, Train Loss: 20.4758, Valid Loss: 20.3124, Valid RMSE: 32.3324,Valid MAE: 20.3124,Training Time: 406.4602/epoch
Epoch: 008, Train Loss: 21.7873, Valid Loss: 22.6488, Valid RMSE: 34.7144,Valid MAE: 22.6488,Training Time: 406.5756/epoch
Epoch: 009, Train Loss: 22.5770, Valid Loss: 21.6960, Valid RMSE: 33.5855,Valid MAE: 21.6960,Training Time: 406.0875/epoch
Epoch: 010, Train Loss: 20.8302, Valid Loss: 20.1631, Valid RMSE: 31.8986,Valid MAE: 20.1631,Training Time: 406.3006/epoch
Epoch: 011, Train Loss: 19.5671, Valid Loss: 19.7806, Valid RMSE: 31.7426,Valid MAE: 19.7806,Training Time: 405.9565/epoch
Epoch: 012, Train Loss: 21.7204, Valid Loss: 21.5366, Valid RMSE: 32.9345,Valid MAE: 21.5366,Training Time: 405.9732/epoch
Epoch: 013, Train Loss: 21.4381, Valid Loss: 20.8097, Valid RMSE: 32.5502,Valid MAE: 20.8097,Training Time: 406.2064/epoch
Epoch: 014, Train Loss: 20.0369, Valid Loss: 19.9394, Valid RMSE: 31.7757,Valid MAE: 19.9394,Training Time: 405.9367/epoch
Epoch: 015, Train Loss: 19.0531, Valid Loss: 19.5336, Valid RMSE: 31.5229,Valid MAE: 19.5336,Training Time: 405.6677/epoch
Epoch: 016, Train Loss: 21.6254, Valid Loss: 22.4053, Valid RMSE: 33.7636,Valid MAE: 22.4053,Training Time: 405.9954/epoch
Epoch: 017, Train Loss: 20.6571, Valid Loss: 20.6096, Valid RMSE: 32.2201,Valid MAE: 20.6096,Training Time: 405.6784/epoch
Epoch: 018, Train Loss: 19.4216, Valid Loss: 19.7865, Valid RMSE: 31.7053,Valid MAE: 19.7865,Training Time: 406.3906/epoch
Epoch: 019, Train Loss: 19.2840, Valid Loss: 21.8074, Valid RMSE: 33.0973,Valid MAE: 21.8074,Training Time: 406.2324/epoch
Epoch: 020, Train Loss: 21.2023, Valid Loss: 21.0865, Valid RMSE: 32.6683,Valid MAE: 21.0865,Training Time: 405.7934/epoch
Epoch: 021, Train Loss: 20.1051, Valid Loss: 21.7295, Valid RMSE: 33.0538,Valid MAE: 21.7295,Training Time: 405.9877/epoch
Epoch: 022, Train Loss: 18.9928, Valid Loss: 19.3545, Valid RMSE: 31.3368,Valid MAE: 19.3545,Training Time: 405.9059/epoch
Epoch: 023, Train Loss: 19.4881, Valid Loss: 22.0799, Valid RMSE: 33.2534,Valid MAE: 22.0799,Training Time: 404.8589/epoch
Epoch: 024, Train Loss: 20.7388, Valid Loss: 21.8442, Valid RMSE: 33.1678,Valid MAE: 21.8442,Training Time: 402.9547/epoch
Epoch: 025, Train Loss: 19.6275, Valid Loss: 19.9494, Valid RMSE: 32.0399,Valid MAE: 19.9494,Training Time: 403.6791/epoch
Epoch: 026, Train Loss: 18.6608, Valid Loss: 19.2760, Valid RMSE: 31.4673,Valid MAE: 19.2760,Training Time: 403.2762/epoch
Epoch: 027, Train Loss: 19.8384, Valid Loss: 20.8501, Valid RMSE: 32.5753,Valid MAE: 20.8501,Training Time: 403.2755/epoch
Epoch: 028, Train Loss: 20.3706, Valid Loss: 20.6500, Valid RMSE: 32.2630,Valid MAE: 20.6500,Training Time: 403.9031/epoch
Epoch: 029, Train Loss: 19.1691, Valid Loss: 19.4662, Valid RMSE: 31.4373,Valid MAE: 19.4662,Training Time: 403.8573/epoch
Epoch: 030, Train Loss: 18.3990, Valid Loss: 19.1965, Valid RMSE: 31.3796,Valid MAE: 19.1965,Training Time: 403.5654/epoch
Epoch: 031, Train Loss: 20.3036, Valid Loss: 21.2217, Valid RMSE: 32.6504,Valid MAE: 21.2217,Training Time: 403.7275/epoch
Epoch: 032, Train Loss: 19.8670, Valid Loss: 20.1197, Valid RMSE: 31.8503,Valid MAE: 20.1197,Training Time: 403.3781/epoch
Epoch: 033, Train Loss: 18.8110, Valid Loss: 19.3709, Valid RMSE: 31.4950,Valid MAE: 19.3709,Training Time: 401.4904/epoch
